"","GENE_SYMBOL","p_value","odds_ratio","p_value_adj"
"5292","LINC02875",1,Inf,1
"5293","LINC02887",0.551149131767109,Inf,1
"5294","LINC02898",0.3,0,1
"5295","LINC02900",1,Inf,1
"5296","LINC02905",1,Inf,1
"5297","LINC02906",1,Inf,1
"5298","LINC02907",0.3,0,1
"5299","LINC02910",1,Inf,1
"5300","LINC02929",0.3,0,1
"5301","LINC02983",0.3,0,1
"5302","LINC02991",1,Inf,1
"5303","LINGO1-AS1",1,Inf,1
"5304","LINGO3",1,Inf,1
"5305","LINGO4",0.551149131767109,Inf,1
"5306","LIPA",1,Inf,1
"5307","LIPC",1,Inf,1
"5308","LIPE",0.255145546975328,3.92831679808163,1
"5309","LIPG",1,Inf,1
"5310","LIPH",1,Inf,1
"5311","LIPK",1,Inf,1
"5312","LIPN",1,Inf,1
"5313","LIPT2",0.513559322033898,0.421541817082256,1
"5314","LIPT2-AS1",0.354385615762841,1.4721845325146,1
"5315","LITAF",1,Inf,1
"5316","LLGL1",1,Inf,1
"5317","LLGL2",0.551149131767109,Inf,1
"5318","LMAN1",0.3,0,1
"5319","LMAN2",1,Inf,1
"5320","LMAN2L",0.3,0,1
"5321","LMBR1L",1,Inf,1
"5322","LMBRD2",1,Inf,1
"5323","LMCD1",1,Inf,1
"5324","LMF1",1,Inf,1
"5325","LMF2",1,Inf,1
"5326","LMLN2",1,Inf,1
"5327","LMNA",0.551149131767109,Inf,1
"5328","LMNB2",1,Inf,1
"5329","LMNTD2",1,Inf,1
"5330","LMO1",1,Inf,1
"5331","LMO2",1,Inf,1
"5332","LMO7",1,Inf,1
"5333","LMOD1",1,Inf,1
"5334","LMOD2",0.3,0,1
"5335","LMOD3",1,Inf,1
"5336","LMTK2",1,Inf,1
"5337","LMTK3",0.551149131767109,Inf,1
"5338","LMX1A",0.432903526002102,3.15803970966953,1
"5339","LMX1B",1,Inf,1
"5340","LNPEP",0.3,0,1
"5341","LNPK",1,Inf,1
"5342","LNX1",1,Inf,1
"5343","LOC100128653",1,Inf,1
"5344","LOC100131257",0.513559322033898,0.421541817082256,1
"5345","LOC100507548",0.811778252000552,1.29193872008737,1
"5346","LOC101927486",1,Inf,1
"5347","LOC101927834",1,Inf,1
"5348","LOC101927999",0.3,0,1
"5349","LOC101928804",0.0103070490072604,0.328809421176277,1
"5350","LOC101929160",1,Inf,1
"5351","LOC102723635",0.3,0,1
"5352","LOC102723996",1,Inf,1
"5353","LOC102724262",1,Inf,1
"5354","LOC105369225",1,Inf,1
"5355","LOC105369543",1,Inf,1
"5356","LOC105369867",1,Inf,1
"5357","LOC105369873",1,Inf,1
"5358","LOC105370091",1,Inf,1
"5359","LOC105370132",1,Inf,1
"5360","LOC105370980",0.259435534810604,2.17127603251712,1
"5361","LOC105371100",1,Inf,1
"5362","LOC105371131",1,Inf,1
"5363","LOC105371366",0.573107507088585,1.49002589817609,1
"5364","LOC105373027",1,Inf,1
"5365","LOC105373095",0.3,0,1
"5366","LOC105373116",1,Inf,1
"5367","LOC105373925",1,Inf,1
"5368","LOC105374846",1,Inf,1
"5369","LOC105375019",1,Inf,1
"5370","LOC105375142",1,Inf,1
"5371","LOC105375350",1,Inf,1
"5372","LOC105376844",1,Inf,1
"5373","LOC105378180",1,Inf,1
"5374","LOC105378230",1,Inf,1
"5375","LOC105378473",1,Inf,1
"5376","LOC105379250",1,Inf,1
"5377","LOC105379418",0.580384628931704,0.414439027299183,1
"5378","LOC107984347",1,Inf,1
"5379","LOC107984839",1,Inf,1
"5380","LOC107985086",1,Inf,1
"5381","LOC107985355",0.637135278514589,2.43373727621797,1
"5382","LOC107985584",0.312105949068367,Inf,1
"5383","LOC107986196",1,Inf,1
"5384","LOC107986910",0.634056362440439,0.628523107135302,1
"5385","LOC112268245",0.563218390804598,0.382603410997921,1
"5386","LOC112268258",0.3,0,1
"5387","LOC112268321",1,Inf,1
"5388","LOC112268440",1,Inf,1
"5389","LOC202181",0.0977695492796243,Inf,1
"5390","LOC254896",1,Inf,1
"5391","LOC441081",1,1.29636264341262,1
"5392","LOC653513",1,Inf,1
"5393","LOC728989",1,Inf,1
"5394","LOC729737",1,Inf,1
"5395","LOC729815",1,1.07741461474569,1
"5396","LONP1",0.513559322033898,0.421541817082256,1
"5397","LONRF1",1,Inf,1
"5398","LONRF3",0.551149131767109,Inf,1
"5399","LORICRIN",0.740421895210836,0.71329994436404,1
"5400","LOX",1,Inf,1
"5401","LOXL1",1,Inf,1
"5402","LOXL2",1,0.854030472826908,1
"5403","LOXL3",1,Inf,1
"5404","LOXL4",1,Inf,1
"5405","LPA",0.3,0,1
"5406","LPAR2",1,Inf,1
"5407","LPAR3",1,Inf,1
"5408","LPCAT4",0.322691464366559,Inf,1
"5409","LPIN1",1,Inf,1
"5410","LPIN2",1,Inf,1
"5411","LPIN3",1,Inf,1
"5412","LPP",1,Inf,1
"5413","LRATD1",1,Inf,1
"5414","LRBA",0.636392259817837,0.634437248676446,1
"5415","LRCH1",1,Inf,1
"5416","LRCH3",1,Inf,1
"5417","LRCH4",1,1.73685658454464,1
"5418","LRCOL1",1,Inf,1
"5419","LRFN1",1,Inf,1
"5420","LRFN2",0.213125638406537,0.205779383316691,1
"5421","LRGUK",1,Inf,1
"5422","LRIG1",0.3,0,1
"5423","LRIG2",1,Inf,1
"5424","LRIG3",1,Inf,1
"5425","LRIT1",1,Inf,1
"5426","LRIT2",1,Inf,1
"5427","LRIT3",0.513559322033898,0.421541817082256,1
"5428","LRMDA",1,Inf,1
"5429","LRP1",0.181977191872112,4.4525323077398,1
"5430","LRP1-AS",0.3,0,1
"5431","LRP10",1,Inf,1
"5432","LRP11",1,Inf,1
"5433","LRP12",1,Inf,1
"5434","LRP1B",0.183673593876165,4.42096454042314,1
"5435","LRP2",1,0.854030472826908,1
"5436","LRP3",0.315070174093105,Inf,1
"5437","LRP4",0.670163493490176,2.18209082999063,1
"5438","LRP5",1,1.29359912432262,1
"5439","LRP5L",0.3,0,1
"5440","LRP8",1,Inf,1
"5441","LRPAP1",1,Inf,1
"5442","LRPPRC",1,Inf,1
"5443","LRRC1",1,Inf,1
"5444","LRRC10",1,Inf,1
"5445","LRRC10B",1,Inf,1
"5446","LRRC14B",1,Inf,1
"5447","LRRC15",1,0.854030472826908,1
"5448","LRRC17",0.551149131767109,Inf,1
"5449","LRRC2",1,Inf,1
"5450","LRRC20",1,Inf,1
"5451","LRRC25",0.513559322033898,0.421541817082256,1
"5452","LRRC27",1,Inf,1
"5453","LRRC28",1,Inf,1
"5454","LRRC29",0.315070174093105,Inf,1
"5455","LRRC30",1,Inf,1
"5456","LRRC36",1,Inf,1
"5457","LRRC37A",1,Inf,1
"5458","LRRC37A17P",1,0.854030472826908,1
"5459","LRRC37A2",1,Inf,1
"5460","LRRC37A3",0.634056362440439,0.628523107135302,1
"5461","LRRC37A4P",0.109626370797719,Inf,1
"5462","LRRC37A6P",1,Inf,1
"5463","LRRC37BP1",1,Inf,1
"5464","LRRC3C",0.664192897298285,2.22443654017119,1
"5465","LRRC4",1,Inf,1
"5466","LRRC41",1,0.854030472826908,1
"5467","LRRC43",1,Inf,1
"5468","LRRC47",1,Inf,1
"5469","LRRC52",1,Inf,1
"5470","LRRC53",1,Inf,1
"5471","LRRC55",0.315070174093105,Inf,1
"5472","LRRC56",1,Inf,1
"5473","LRRC57",1,Inf,1
"5474","LRRC61",0.513559322033898,0.421541817082256,1
"5475","LRRC66",1,Inf,1
"5476","LRRC7",1,Inf,1
"5477","LRRC71",0.582421964874607,0.418072417457107,1
"5478","LRRC73",1,Inf,1
"5479","LRRC75B",1,Inf,1
"5480","LRRC8A",1,Inf,1
"5481","LRRC8C",1,Inf,1
"5482","LRRC8D",1,Inf,1
"5483","LRRC8E",1,Inf,1
"5484","LRRC9",0.513559322033898,0.421541817082256,1
"5485","LRRCC1",1,Inf,1
"5486","LRRFIP1",1,Inf,1
"5487","LRRIQ1",1,Inf,1
"5488","LRRIQ4",0.3,0,1
"5489","LRRK1",1,0.854030472826908,1
"5490","LRRK2",1,1.29492510241391,1
"5491","LRRN2",1,Inf,1
"5492","LRRN3",1,Inf,1
"5493","LRRN4",1,Inf,1
"5494","LRSAM1",0.513559322033898,0.421541817082256,1
"5495","LRTM1",1,Inf,1
"5496","LRTM2",1,Inf,1
"5497","LRWD1",1,1.73685658454464,1
"5498","LSAMP",1,Inf,1
"5499","LSG1",1,Inf,1
"5500","LSM1",1,Inf,1
"5501","LSM4",1,Inf,1
"5502","LSMEM2",0.3,0,1
"5503","LSP1",1,Inf,1
"5504","LSS",0.162374976633444,1.47774708417101,1
"5505","LST1",0.513559322033898,0.421541817082256,1
"5506","LTA4H",1,Inf,1
"5507","LTB4R",1,Inf,1
"5508","LTBP1",1,Inf,1
"5509","LTBP2",0.109626370797719,Inf,1
"5510","LTBP3",1,1.07358283390354,1
"5511","LTBP4",1,1.73685658454464,1
"5512","LTBR",0.3,0,1
"5513","LTF",1,Inf,1
"5514","LTK",0.513559322033898,0.421541817082256,1
"5515","LTO1",1,Inf,1
"5516","LTV1",0.513559322033898,0.421541817082256,1
"5517","LUC7L",1,Inf,1
"5518","LUC7L2",1,Inf,1
"5519","LURAP1L",1,Inf,1
"5520","LUZP1",1,1.29359912432262,1
"5521","LUZP2",1,1.77401497476777,1
"5522","LUZP4",0.3,0,1
"5523","LVRN",1,Inf,1
"5524","LXN",1,Inf,1
"5525","LY6G6D",0.3,0,1
"5526","LY6G6E",1,Inf,1
"5527","LY6K",1,Inf,1
"5528","LYAR",1,Inf,1
"5529","LYG1",1,Inf,1
"5530","LYG2",1,Inf,1
"5531","LYL1",1,Inf,1
"5532","LYPD3",0.164966624627026,Inf,1
"5533","LYPD6B",0.3,0,1
"5534","LYPLA2",1,1.29359912432262,1
"5535","LYPLA2P1",1,Inf,1
"5536","LYPLA2P2",1,Inf,1
"5537","LYSMD4",0.112062410778975,3.92071985149929,1
"5538","LYST",0.105426594144243,Inf,1
"5539","LYZL1",0.3,0,1
"5540","LYZL2",1,Inf,1
"5541","LYZL6",1,Inf,1
"5542","LZTR1",0.854745231029928,1.11835604118153,1
"5543","LZTS1",0.322691464366559,Inf,1
"5544","LZTS2",0.513559322033898,0.421541817082256,1
"5545","LZTS3",1,Inf,1
"5546","MAB21L4",1,Inf,1
"5547","MACF1",0.0292620043837545,7.11551737825557,1
"5548","MACROD1",0.3,0,1
"5549","MACROD2",0.3,0,1
"5550","MACROH2A1",1,Inf,1
"5551","MACROH2A2",1,Inf,1
"5552","MAD1L1",1,Inf,1
"5553","MAD2L1",1,Inf,1
"5554","MAD2L1BP",1,Inf,1
"5555","MADCAM1",0.549721086718776,1.65113919022365,1
"5556","MADD",1,Inf,1
"5557","MAEA",0.513559322033898,0.421541817082256,1
"5558","MAEL",1,Inf,1
"5559","MAFB",0.3,0,1
"5560","MAFF",0.3,0,1
"5561","MAGEA1",0.3,0,1
"5562","MAGEA10",1,Inf,1
"5563","MAGEA3",0.513559322033898,0.421541817082256,1
"5564","MAGEA8",1,Inf,1
"5565","MAGEB1",1,Inf,1
"5566","MAGEB10",1,Inf,1
"5567","MAGEB3",1,Inf,1
"5568","MAGEB4",1,Inf,1
"5569","MAGEB6",1,Inf,1
"5570","MAGEC1",0.262859195575161,1.42952349761259,1
"5571","MAGEC2",1,Inf,1
"5572","MAGEC3",1,Inf,1
"5573","MAGED1",1,Inf,1
"5574","MAGED2",0.3,0,1
"5575","MAGEE1",0.0340820951364818,0.601833337522578,1
"5576","MAGEE2",1,Inf,1
"5577","MAGEF1",1,Inf,1
"5578","MAGEL2",1,0.853251378528669,1
"5579","MAGI1",0.0643174393683605,3.41329619423992,1
"5580","MAGI2",1,0.854030472826908,1
"5581","MAGI3",0.315070174093105,Inf,1
"5582","MAJIN",1,Inf,1
"5583","MAK",1,Inf,1
"5584","MAK16",0.3,0,1
"5585","MALAT1",0.3,0,1
"5586","MALRD1",0.551149131767109,Inf,1
"5587","MAMDC4",0.636392259817837,0.634437248676446,1
"5588","MAML1",0.551149131767109,Inf,1
"5589","MAML3",1,Inf,1
"5590","MAMLD1",0.109972983146389,2.18231774391562,1
"5591","MAN1A2",1,Inf,1
"5592","MAN1B1",0.582421964874607,0.418072417457107,1
"5593","MAN1C1",0.3,0,1
"5594","MAN2A1",0.513559322033898,0.421541817082256,1
"5595","MAN2A2",1,Inf,1
"5596","MAN2B1",0.551149131767109,Inf,1
"5597","MAN2B2",1,Inf,1
"5598","MAN2C1",1,0.976062231155631,1
"5599","MANBA",1,Inf,1
"5600","MANEA",0.551149131767109,Inf,1
"5601","MANEAL",1,Inf,1
"5602","MANSC1",1,Inf,1
"5603","MANSC4",0.513559322033898,0.421541817082256,1
"5604","MAOA",1,Inf,1
"5605","MAOB",1,Inf,1
"5606","MAP1A",0.726150788202023,1.5260994301493,1
"5607","MAP1B",1,0.854030472826908,1
"5608","MAP1S",0.366464974288677,0.416922343432268,1
"5609","MAP2",1,Inf,1
"5610","MAP2K1",1,Inf,1
"5611","MAP2K3",1,1.73685658454464,1
"5612","MAP2K4",1,1.29359912432262,1
"5613","MAP2K5",1,Inf,1
"5614","MAP2K6",1,Inf,1
"5615","MAP2K7",1,Inf,1
"5616","MAP3K1",0.334656268697996,1.61570206791978,1
"5617","MAP3K10",1,Inf,1
"5618","MAP3K11",1,Inf,1
"5619","MAP3K12",0.3,0,1
"5620","MAP3K13",1,Inf,1
"5621","MAP3K14",1,Inf,1
"5622","MAP3K14-AS1",1,Inf,1
"5623","MAP3K20",0.106007197534083,Inf,1
"5624","MAP3K21",1,Inf,1
"5625","MAP3K3",1,Inf,1
"5626","MAP3K4",1,Inf,1
"5627","MAP3K5",1,0.854030472826908,1
"5628","MAP3K6",0.582421964874607,0.418072417457107,1
"5629","MAP3K7",0.31690520988882,Inf,1
"5630","MAP3K8",1,Inf,1
"5631","MAP3K9",1,Inf,1
"5632","MAP4",1,Inf,1
"5633","MAP4K1",1,Inf,1
"5634","MAP4K4",1,Inf,1
"5635","MAP4K5",1,Inf,1
"5636","MAP7",0.0864406779661016,0,1
"5637","MAP7D1",1,1.74276173143595,1
"5638","MAP7D2",0.3,0,1
"5639","MAP7D3",0.3,0,1
"5640","MAP9",1,Inf,1
"5641","MAPK10",1,Inf,1
"5642","MAPK12",0.3,0,1
"5643","MAPK13",1,Inf,1
"5644","MAPK14",1,Inf,1
"5645","MAPK15",0.315070174093105,Inf,1
"5646","MAPK1IP1L",1,Inf,1
"5647","MAPK3",1,0.854030472826908,1
"5648","MAPK4",1,Inf,1
"5649","MAPK8IP2",1,Inf,1
"5650","MAPK8IP3",0.320535740259328,Inf,1
"5651","MAPKAP1",1,Inf,1
"5652","MAPKAPK2",0.634056362440439,0.628523107135302,1
"5653","MAPKAPK3",1,Inf,1
"5654","MAPKBP1",0.551149131767109,Inf,1
"5655","MAPRE2",1,Inf,1
"5656","MAPRE3",1,0.852386217286032,1
"5657","MAPT",1,1.29359912432262,1
"5658","MAPT-IT1",1,Inf,1
"5659","MARCHF1",1,Inf,1
"5660","MARCHF10",0.513559322033898,0.421541817082256,1
"5661","MARCHF11",1,Inf,1
"5662","MARCHF2",0.3,0,1
"5663","MARCHF3",1,Inf,1
"5664","MARCHF7",1,Inf,1
"5665","MARCHF8",0.3,0,1
"5666","MARCHF9",1,Inf,1
"5667","MARCKS",1,Inf,1
"5668","MARCKSL1",1,Inf,1
"5669","MARCO",1,Inf,1
"5670","MARF1",0.517241379310345,0.414037037905611,1
"5671","MARK1",1,Inf,1
"5672","MARK2",1,Inf,1
"5673","MARK2P9",1,0.852386217286032,1
"5674","MARK4",0.513559322033898,0.421541817082256,1
"5675","MARS1",1,1.29359912432262,1
"5676","MARS2",1,Inf,1
"5677","MARVELD2",1,Inf,1
"5678","MARVELD3",1,Inf,1
"5679","MAS1L",1,Inf,1
"5680","MASP1",1,Inf,1
"5681","MAST1",1,Inf,1
"5682","MAST2",0.636392259817837,0.634437248676446,1
"5683","MAST3",1,Inf,1
"5684","MAST4",0.458127548662805,0.523010355715244,1
"5685","MASTL",0.513559322033898,0.421541817082256,1
"5686","MAT1A",0.513559322033898,0.421541817082256,1
"5687","MAT2A",1,Inf,1
"5688","MAT2B",1,Inf,1
"5689","MATK",1,Inf,1
"5690","MATN1",1,Inf,1
"5691","MATN2",1,1.29359912432262,1
"5692","MATN4",1,Inf,1
"5693","MATR3",0.3,0,1
"5694","MAU2",0.3,0,1
"5695","MAX",0.320535740259328,Inf,1
"5696","MAZ",1,Inf,1
"5697","MBD1",1,Inf,1
"5698","MBD3",0.513559322033898,0.421541817082256,1
"5699","MBD3L1",0.513559322033898,0.421541817082256,1
"5700","MBD3L3",1,Inf,1
"5701","MBD4",1,Inf,1
"5702","MBD5",1,Inf,1
"5703","MBD6",0.551149131767109,Inf,1
"5704","MBL1P",0.0373038795712619,6.92526279225174,1
"5705","MBL2",1,Inf,1
"5706","MBL3P",0.513559322033898,0.421541817082256,1
"5707","MBLAC1",1,Inf,1
"5708","MBLAC2",1,Inf,1
"5709","MBNL3",1,Inf,1
"5710","MBOAT2",1,Inf,1
"5711","MBOAT7",1,Inf,1
"5712","MBTPS1",0.551149131767109,Inf,1
"5713","MC1R",1,Inf,1
"5714","MC2R",0.3,0,1
"5715","MCAM",0.315070174093105,Inf,1
"5716","MCAT",1,Inf,1
"5717","MCC",0.3,0,1
"5718","MCCC1",1,Inf,1
"5719","MCCC2",1,Inf,1
"5720","MCCD1",1,Inf,1
"5721","MCEMP1",1,Inf,1
"5722","MCF2",1,Inf,1
"5723","MCF2L",1,0.853251378528669,1
"5724","MCF2L2",0.669789682343314,2.71209701323264,1
"5725","MCIDAS",0.513559322033898,0.421541817082256,1
"5726","MCL1",1,Inf,1
"5727","MCM10",1,Inf,1
"5728","MCM3AP",0.322691464366559,Inf,1
"5729","MCM4",1,Inf,1
"5730","MCM5",0.180540873058207,Inf,1
"5731","MCM7",0.3,0,1
"5732","MCM8",0.3,0,1
"5733","MCMBP",0.315070174093105,Inf,1
"5734","MCOLN2",0.3,0,1
"5735","MCRIP2",1,Inf,1
"5736","MCTP1",1,Inf,1
"5737","MCTP2",1,Inf,1
"5738","MCU",0.513559322033898,0.421541817082256,1
"5739","MCUB",1,Inf,1
"5740","MDC1",0.160253851982332,0.578186920792888,1
"5741","MDFI",1,0.84460177233324,1
"5742","MDGA1",1,Inf,1
"5743","MDGA2",0.315070174093105,Inf,1
"5744","MDH1",1,Inf,1
"5745","MDK",0.57624042572826,0.40695645639118,1
"5746","MDN1",1,1.07358283390354,1
"5747","MDS2",1,Inf,1
"5748","ME2",1,Inf,1
"5749","ME3",1,Inf,1
"5750","MEAK7",1,Inf,1
"5751","MECP2",1,Inf,1
"5752","MECR",1,Inf,1
"5753","MED1",1,Inf,1
"5754","MED12",1,1.29536752936091,1
"5755","MED12L",1,0.735057961989807,1
"5756","MED13",0.513559322033898,0.421541817082256,1
"5757","MED13L",0.513559322033898,0.421541817082256,1
"5758","MED14",1,Inf,1
"5759","MED14OS",1,Inf,1
"5760","MED15",1,Inf,1
"5761","MED16",1,Inf,1
"5762","MED17",1,Inf,1
"5763","MED19",1,1.13153758296409,1
"5764","MED21",1,Inf,1
"5765","MED23",0.3,0,1
"5766","MED24",1,1.73685658454464,1
"5767","MED8",1,Inf,1
"5768","MED9",1,Inf,1
"5769","MEFV",0.551149131767109,Inf,1
"5770","MEG3",1,Inf,1
"5771","MEG8",1,Inf,1
"5772","MEGF10",0.3,0,1
"5773","MEGF11",0.513559322033898,0.421541817082256,1
"5774","MEGF6",1,0.853251378528669,1
"5775","MEGF8",0.0355775937367297,Inf,1
"5776","MEI1",0.551149131767109,Inf,1
"5777","MEI4",1,Inf,1
"5778","MEIKIN",1,Inf,1
"5779","MEIOSIN",1,Inf,1
"5780","MEIS3",1,Inf,1
"5781","MEIS3P2",0.322691464366559,Inf,1
"5782","MELK",1,Inf,1
"5783","MELTF",1,0.854030472826908,1
"5784","MEN1",0.0696400998236249,2.34101448463793,1
"5785","MEP1A",0.3,0,1
"5786","MEP1B",1,Inf,1
"5787","MEPCE",0.164966624627026,Inf,1
"5788","MEPE",0.3,0,1
"5789","MERTK",1,Inf,1
"5790","MESP2",0.3,0,1
"5791","METRN",0.513559322033898,0.421541817082256,1
"5792","METRNL",1,Inf,1
"5793","METTL14",1,0.854030472826908,1
"5794","METTL16",1,Inf,1
"5795","METTL21A",0.3,0,1
"5796","METTL22",0.551149131767109,Inf,1
"5797","METTL25B",1,Inf,1
"5798","METTL26",1,Inf,1
"5799","METTL2A",1,Inf,1
"5800","METTL2B",1,Inf,1
"5801","METTL3",1,1.29359912432262,1
"5802","METTL6",1,Inf,1
"5803","METTL7B",1,Inf,1
"5804","METTL9",0.513559322033898,0.421541817082256,1
"5805","MEX3B",1,Inf,1
"5806","MEX3D",0.0864406779661016,0,1
"5807","MFAP4",0.3,0,1
"5808","MFAP5",0.3,0,1
"5809","MFF-DT",1,Inf,1
"5810","MFGE8",1,1.29359912432262,1
"5811","MFHAS1",0.582421964874607,0.418072417457107,1
"5812","MFN2",0.513559322033898,0.421541817082256,1
"5813","MFNG",0.551149131767109,Inf,1
"5814","MFRP",1,Inf,1
"5815","MFSD1",0.67490380683784,2.10212470169206,1
"5816","MFSD12",0.255577120298182,4.54600385642795,1
"5817","MFSD13A",1,Inf,1
"5818","MFSD14A",1,Inf,1
"5819","MFSD2A",1,Inf,1
"5820","MFSD3",0.551149131767109,Inf,1
"5821","MFSD4A",1,Inf,1
"5822","MFSD6",1,Inf,1
"5823","MFSD6L",1,0.854030472826908,1
"5824","MFSD9",0.513559322033898,0.421541817082256,1
"5825","MGA",0.643859768846627,0.795835017479238,1
"5826","MGAM",1,Inf,1
"5827","MGAM2",0.320535740259328,Inf,1
"5828","MGAT3",1,Inf,1
"5829","MGAT4B",1,Inf,1
"5830","MGAT4D",1,Inf,1
"5831","MGAT4EP",1,Inf,1
"5832","MGAT5",1,Inf,1
"5833","MGAT5B",1,0.854030472826908,1
"5834","MGLL",0.213125638406537,0.205779383316691,1
"5835","MGMT",0.3,0,1
"5836","MGP",1,Inf,1
"5837","MGRN1",0.315070174093105,Inf,1
"5838","MGST2",1,Inf,1
"5839","MGST3",1,Inf,1
"5840","MIA",1,Inf,1
"5841","MIA2",1,Inf,1
"5842","MIA3",1,0.854030472826908,1
"5843","MIB2",1,1.73685658454464,1
"5844","MICA",0.0269943062532919,0.0955596551850898,1
"5845","MICAL1",0.164966624627026,Inf,1
"5846","MICAL2",0.551149131767109,Inf,1
"5847","MICAL3",1,1.15355019443519,1
"5848","MICALL1",1,Inf,1
"5849","MICALL2",0.636392259817837,0.634437248676446,1
"5850","MICB",1,Inf,1
"5851","MICOS13",1,Inf,1
"5852","MICU3",1,Inf,1
"5853","MID1",1,Inf,1
"5854","MIDEAS",1,Inf,1
"5855","MIEF1",1,Inf,1
"5856","MIEF2",0.662998777960789,2.79314358440092,1
"5857","MIER1",1,Inf,1
"5858","MIER2",1,Inf,1
"5859","MIF",0.3,0,1
"5860","MIF4GD-DT",1,Inf,1
"5861","MIGA2",1,0.854030472826908,1
"5862","MIIP",0.3,0,1
"5863","MINAR1",0.513559322033898,0.421541817082256,1
"5864","MINAR2",1,Inf,1
"5865","MINDY2",0.551149131767109,Inf,1
"5866","MINK1",0.0864406779661016,0,1
"5867","MIOS",1,Inf,1
"5868","MIP",0.3,0,1
"5869","MIR1203",0.3,0,1
"5870","MIR1206",0.3,0,1
"5871","MIR124-2HG",0.0864406779661016,0,1
"5872","MIR1244-2",1,Inf,1
"5873","MIR1255A",1,Inf,1
"5874","MIR1265",0.3,0,1
"5875","MIR1299",0.565452667131273,1.15564225283421,1
"5876","MIR1302-3",0.563218390804598,0.382603410997921,1
"5877","MIR1343",1,Inf,1
"5878","MIR137HG",0.306093697130025,Inf,1
"5879","MIR138-1",0.3,0,1
"5880","MIR181B2",1,Inf,1
"5881","MIR181D",1,Inf,1
"5882","MIR187",1,Inf,1
"5883","MIR188",1,Inf,1
"5884","MIR191",1,Inf,1
"5885","MIR194-2HG",1,Inf,1
"5886","MIR196A1",1,Inf,1
"5887","MIR1972-1",0.0864406779661016,0,1
"5888","MIR199B",1,Inf,1
"5889","MIR200A",1,Inf,1
"5890","MIR2113",1,Inf,1
"5891","MIR221",1,Inf,1
"5892","MIR22HG",0.53448275862069,Inf,1
"5893","MIR301B",1,Inf,1
"5894","MIR3132",1,Inf,1
"5895","MIR3138",1,Inf,1
"5896","MIR3142",1,1.84664905540066,1
"5897","MIR3188",1,Inf,1
"5898","MIR365B",1,Inf,1
"5899","MIR3667HG",1,0.85119927527302,1
"5900","MIR3677",1,Inf,1
"5901","MIR3686",1,Inf,1
"5902","MIR3689A",0.551149131767109,Inf,1
"5903","MIR3689B",0.100571516087919,0.529645629603078,1
"5904","MIR3689C",0.668562741237574,1.17131678306971,1
"5905","MIR3689D1",0.3,0,1
"5906","MIR3689D2",0.0279413748145484,0.0985036163677341,1
"5907","MIR3689E",1,Inf,1
"5908","MIR378C",1,Inf,1
"5909","MIR378D2HG",1,Inf,1
"5910","MIR3912",1,Inf,1
"5911","MIR3939",0.782917932775236,1.3703162575464,1
"5912","MIR3945",0.517241379310345,0.414037037905611,1
"5913","MIR4254",1,Inf,1
"5914","MIR4259",1,Inf,1
"5915","MIR4275",1,Inf,1
"5916","MIR4317",1,Inf,1
"5917","MIR4435-2HG",1,Inf,1
"5918","MIR4477B",0.21443754783863,1.34722374555243,1
"5919","MIR4481",1,Inf,1
"5920","MIR4519",1,Inf,1
"5921","MIR4525",0.3,0,1
"5922","MIR4716",0.3,0,1
"5923","MIR4759",1,Inf,1
"5924","MIR4789",1,Inf,1
"5925","MIR4794",1,Inf,1
"5926","MIR4798",0.3,0,1
"5927","MIR5094",1,Inf,1
"5928","MIR516A2",1,Inf,1
"5929","MIR5195",1,Inf,1
"5930","MIR548AE1",0.3,0,1
"5931","MIR550A1",1,0.852386217286032,1
"5932","MIR550A2",1,1.09215211501066,1
"5933","MIR558",1,Inf,1
"5934","MIR5588",1,1.13153758296409,1
"5935","MIR5707",0.622015915119363,0.594701672047901,1
"5936","MIR574",0.517241379310345,0.414037037905611,1
"5937","MIR584",1,Inf,1
"5938","MIR598",0.53448275862069,Inf,1
"5939","MIR604",1,Inf,1
"5940","MIR619",1,Inf,1
"5941","MIR6502",1,Inf,1
"5942","MIR652",1,Inf,1
"5943","MIR659",0.0665436512512974,Inf,1
"5944","MIR663A",2.72769489270313e-06,Inf,0.00264154519567526
"5945","MIR663AHG",0.0206484569300858,3.28005847790766,1
"5946","MIR663B",0.0028907250896613,0.0618316256159642,0.711494912068835
"5947","MIR6823",1,Inf,1
"5948","MIR6839",1,Inf,1
"5949","MIR6859-1",1,Inf,1
"5950","MIR6891",0.524071517573163,1.36759884075087,1
"5951","MIR7156",1,Inf,1
"5952","MIR7855",1,Inf,1
"5953","MIR8070",1,1.23755599986562,1
"5954","MIR8074",0.3,0,1
"5955","MIR8078",0.538249743791993,1.09586837000438,1
"5956","MIR885",1,Inf,1
"5957","MIR892C",1,Inf,1
"5958","MIRLET7BHG",0.3,0,1
"5959","MISP",1,Inf,1
"5960","MISP3",0.0864406779661016,0,1
"5961","MITD1",1,Inf,1
"5962","MITF",1,0.854030472826908,1
"5963","MIX23",1,Inf,1
"5964","MKI67",0.440848584530983,1.43301956901346,1
"5965","MKNK1",1,Inf,1
"5966","MKNK2",1,Inf,1
"5967","MKRN1",0.3,0,1
"5968","MKRN3",1,Inf,1
"5969","MKRN9P",1,Inf,1
"5970","MKS1",1,0.854030472826908,1
"5971","MLC1",1,1,1
"5972","MLEC",0.635519171927189,0.632248783838847,1
"5973","MLH1",1,1.07394572638468,1
