"","GENE_SYMBOL","p_value","odds_ratio","p_value_adj"
"5899","MIR3667HG",1,1.32335843049733,1
"5900","MIR3677",1,1.32043730154981,1
"5901","MIR3686",1,0,1
"5902","MIR3689A",1,0.647765169260659,1
"5903","MIR3689B",0.00184536577709805,0.237902763936412,1
"5904","MIR3689C",0.427721977442537,1.26275221162531,1
"5905","MIR3689D1",1,0,1
"5906","MIR3689D2",0.06833467850417,0,1
"5907","MIR3689E",0.18361581920904,Inf,1
"5908","MIR378C",1,0,1
"5909","MIR378D2HG",1,0,1
"5910","MIR3912",1,0,1
"5911","MIR3939",0.451103523261468,0.642559833088835,1
"5912","MIR3945",1,1.32043730154981,1
"5913","MIR4254",1,0,1
"5914","MIR4259",1,0,1
"5915","MIR4275",1,0,1
"5916","MIR4317",0.433333333333333,Inf,1
"5917","MIR4435-2HG",1,0,1
"5918","MIR4477B",0.753903079979974,1.08010329637415,1
"5919","MIR4481",0.433333333333333,Inf,1
"5920","MIR4519",1,0,1
"5921","MIR4525",1,0,1
"5922","MIR4716",1,0,1
"5923","MIR4759",1,0,1
"5924","MIR4789",0.433333333333333,Inf,1
"5925","MIR4794",1,0,1
"5926","MIR4798",1,0,1
"5927","MIR5094",1,0,1
"5928","MIR516A2",1,0,1
"5929","MIR5195",1,0,1
"5930","MIR548AE1",0.433333333333333,Inf,1
"5931","MIR550A1",1,0.644595148149946,1
"5932","MIR550A2",0.759014915784245,1.41261400534365,1
"5933","MIR558",1,0,1
"5934","MIR5588",0.0329338254849184,0.174997464541625,1
"5935","MIR5707",0.627805145046525,2.18846288811872,1
"5936","MIR574",1,1.32043730154981,1
"5937","MIR584",0.18361581920904,Inf,1
"5938","MIR598",1,0.634523665539318,1
"5939","MIR604",1,0,1
"5940","MIR619",1,0,1
"5941","MIR6502",0.433333333333333,Inf,1
"5942","MIR652",1,0,1
"5943","MIR659",0.40688322505414,0.345399999705824,1
"5944","MIR663A",0.746821627082665,0.751466194209615,1
"5945","MIR663AHG",0.359351883872206,0.645702587964288,1
"5946","MIR663B",0.465093248796357,1.79651106501414,1
"5947","MIR6823",1,0,1
"5948","MIR6839",1,0,1
"5949","MIR6859-1",1,0,1
"5950","MIR6891",0.547638095384596,0.737340507248512,1
"5951","MIR7156",0.433333333333333,Inf,1
"5952","MIR7855",0.433333333333333,Inf,1
"5953","MIR8070",1,0.835855739660135,1
"5954","MIR8074",1,0,1
"5955","MIR8078",0.229439082354723,0.852701019244739,1
"5956","MIR885",1,0,1
"5957","MIR892C",1,0,1
"5958","MIRLET7BHG",0.433333333333333,Inf,1
"5959","MISP",0.18361581920904,Inf,1
"5960","MISP3",1,1.31381951940108,1
"5961","MITD1",1,0,1
"5962","MITF",0.57673646578141,2.67317690398778,1
"5963","MIX23",0.433333333333333,Inf,1
"5964","MKI67",0.372124023423522,0.697359741258109,1
"5965","MKNK1",0.433333333333333,Inf,1
"5966","MKNK2",1,0,1
"5967","MKRN1",0.433333333333333,Inf,1
"5968","MKRN3",0.433333333333333,Inf,1
"5969","MKRN9P",1,0,1
"5970","MKS1",0.57673646578141,2.67317690398778,1
"5971","MLC1",0.305024578583077,2.21900418726726,1
"5972","MLEC",1,0.867700776021095,1
"5973","MLH1",0.249459738215305,0.609775579930564,1
"5974","MLH3",0.00591487052036201,Inf,1
"5975","MLIP",0.132095776163573,0,1
"5976","MLLT1",0.433333333333333,Inf,1
"5977","MLLT10",0.166683231912615,5.45097637194702,1
"5978","MLLT3",1,0.863240436763989,1
"5979","MLLT6",0.57673646578141,2.67317690398778,1
"5980","MLNR",1,0,1
"5981","MLPH",1,0,1
"5982","MLST8",0.500564971751412,0,1
"5983","MLX",0.500564971751412,0,1
"5984","MLXIP",0.500564971751412,0,1
"5985","MLXIPL",1,1.31381951940108,1
"5986","MLYCD",1,1.31381951940108,1
"5987","MMAA",1,0,1
"5988","MMAB",0.433333333333333,Inf,1
"5989","MMACHC",1,0,1
"5990","MMD",1,0,1
"5991","MMD2",1,0,1
"5992","MME",0.433333333333333,Inf,1
"5993","MMEL1",0.69928703467046,0.510091399669861,1
"5994","MMP1",1,0,1
"5995","MMP10",1,0,1
"5996","MMP11",1,0,1
"5997","MMP13",0.433333333333333,Inf,1
"5998","MMP14",0.433333333333333,Inf,1
"5999","MMP15",1,1.31381951940108,1
"6000","MMP16",1,0,1
"6001","MMP17",1,1.38415465845972,1
"6002","MMP21",0.433333333333333,Inf,1
"6003","MMP25",0.500564971751412,0,1
"6004","MMP3",1,0.647765169260659,1
"6005","MMP7",0.433333333333333,Inf,1
"6006","MMP8",0.433333333333333,Inf,1
"6007","MMP9",0.255056179775281,0,1
"6008","MMRN1",0.18361581920904,Inf,1
"6009","MMS19",1,0.868549742946098,1
"6010","MMS22L",1,0,1
"6011","MN1",0.433333333333333,Inf,1
"6012","MOAP1",1,0,1
"6013","MOB3C",1,1.31381951940108,1
"6014","MOBP",0.433333333333333,Inf,1
"6015","MOCOS",1,0,1
"6016","MOCS1",1,0,1
"6017","MOCS2",1,0,1
"6018","MOG",1,1.32043730154981,1
"6019","MOGAT1",1,0,1
"6020","MOGAT2",0.232086971277883,3.55237454391269,1
"6021","MOGAT3",0.433333333333333,Inf,1
"6022","MOGS",0.500564971751412,0,1
"6023","MON1A",1,0,1
"6024","MON1B",0.500564971751412,0,1
"6025","MON2",1,0.647765169260659,1
"6026","MORC2-AS1",0.18361581920904,Inf,1
"6027","MORC3",1,1.31381951940108,1
"6028","MORC4",0.433333333333333,Inf,1
"6029","MORF4",1,0,1
"6030","MOS",0.57673646578141,2.67317690398778,1
"6031","MOSMO",1,0,1
"6032","MOV10",0.433333333333333,Inf,1
"6033","MOV10L1",0.0198479488458131,0,1
"6034","MOXD1",1,1.31381951940108,1
"6035","MPDZ",0.433333333333333,Inf,1
"6036","MPEG1",1,1.31381951940108,1
"6037","MPHOSPH9",1,0.647765169260659,1
"6038","MPI",0.500564971751412,0,1
"6039","MPL",0.18361581920904,Inf,1
"6040","MPND",0.433333333333333,Inf,1
"6041","MPO",1,0,1
"6042","MPP2",1,0.647765169260659,1
"6043","MPP4",0.433333333333333,Inf,1
"6044","MPPED2",1,0,1
"6045","MPRIP",1,0.647765169260659,1
"6046","MPST",1,0,1
"6047","MPZL2",0.433333333333333,Inf,1
"6048","MPZL3",1,0,1
"6049","MRAP",1,0,1
"6050","MRAS",1,0,1
"6051","MRC1",1,0.647765169260659,1
"6052","MRC2",1,0.647765169260659,1
"6053","MRE11",0.315039009954264,4.0561599044175,1
"6054","MREG",1,1.31381951940108,1
"6055","MRGPRD",0.433333333333333,Inf,1
"6056","MRGPRE",1,1.31381951940108,1
"6057","MRGPRF",1,0.647765169260659,1
"6058","MRGPRG",0.433333333333333,Inf,1
"6059","MRGPRG-AS1",1,0,1
"6060","MRGPRX2",0.433333333333333,Inf,1
"6061","MRGPRX4",1,0,1
"6062","MRI1",0.433333333333333,Inf,1
"6063","MRM2",0.433333333333333,Inf,1
"6064","MRM3",0.500564971751412,0,1
"6065","MRNIP",0.433333333333333,Inf,1
"6066","MRNIP-DT",1,0.89796369124906,1
"6067","MRO",1,0,1
"6068","MROH1",0.500564971751412,0,1
"6069","MROH2A",0.194767123181174,0.316393155184938,1
"6070","MROH2B",0.57673646578141,2.67317690398778,1
"6071","MROH5",1,0,1
"6072","MROH6",0.255056179775281,0,1
"6073","MROH7",0.255056179775281,0,1
"6074","MROH8",1,1.31381951940108,1
"6075","MRPL1",1,0,1
"6076","MRPL10",1,0,1
"6077","MRPL11",1,0,1
"6078","MRPL12",1,0,1
"6079","MRPL18",1,0,1
"6080","MRPL19",1,0,1
"6081","MRPL20",1,0,1
"6082","MRPL20-AS1",0.433333333333333,Inf,1
"6083","MRPL22",1,1.31381951940108,1
"6084","MRPL28",1,0.868549742946098,1
"6085","MRPL30",0.433333333333333,Inf,1
"6086","MRPL37",1,0,1
"6087","MRPL39",1,1.31381951940108,1
"6088","MRPL4",0.18361581920904,Inf,1
"6089","MRPL40",1,0,1
"6090","MRPL41",1,1.31381951940108,1
"6091","MRPL45",1,0,1
"6092","MRPL48",0.433333333333333,Inf,1
"6093","MRPL50",1,0,1
"6094","MRPL52",0.433333333333333,Inf,1
"6095","MRPL54",0.433333333333333,Inf,1
"6096","MRPS12",0.500564971751412,0,1
"6097","MRPS18A",1,0,1
"6098","MRPS2",0.433333333333333,Inf,1
"6099","MRPS23",1,0,1
"6100","MRPS28",1,0,1
"6101","MRPS30",1,0,1
"6102","MRPS31P5",1,0,1
"6103","MRPS34",1,0,1
"6104","MRPS35",1,0,1
"6105","MRPS7",1,0,1
"6106","MRPS9",0.433333333333333,Inf,1
"6107","MRS2",1,0,1
"6108","MRTFA",1,0,1
"6109","MRTO4",0.433333333333333,Inf,1
"6110","MS4A14",0.433333333333333,Inf,1
"6111","MS4A4A",1,0,1
"6112","MS4A5",0.433333333333333,Inf,1
"6113","MS4A6A",0.500564971751412,0,1
"6114","MS4A8",1,0,1
"6115","MSANTD1",1,1.31381951940108,1
"6116","MSANTD2",1,0,1
"6117","MSANTD3",0.491954022988506,0,1
"6118","MSGN1",0.630252544820542,0.42475024515409,1
"6119","MSH2",0.502641022402801,1.45596493627322,1
"6120","MSH3",0.235661746272998,1.85533521804174,1
"6121","MSH5",1,0,1
"6122","MSH6",0.615162861744442,1.3200158352885,1
"6123","MSL1",0.76354604545632,1.33633130938262,1
"6124","MSL3",0.433333333333333,Inf,1
"6125","MSLN",1,0,1
"6126","MSR1",1,0,1
"6127","MSRA",0.433333333333333,Inf,1
"6128","MSRB1",1,1.31689955794201,1
"6129","MST1",0.146527816605336,1.47027649782309,1
"6130","MST1L",0.538773668733526,0.835823606643965,1
"6131","MST1P2",0.122209144914881,0.558869219102052,1
"6132","MST1R",0.500564971751412,0,1
"6133","MSTN",1,0,1
"6134","MSTO2P",0.500564971751412,0,1
"6135","MSX1",1,0,1
"6136","MSX2",1,0,1
"6137","MT3",1,0,1
"6138","MTA1",0.500564971751412,0,1
"6139","MTAP",0.433333333333333,Inf,1
"6140","MTARC1",0.433333333333333,Inf,1
"6141","MTCH2",0.683540620278898,0.904963181941701,1
"6142","MTCL1",1,1.31381951940108,1
"6143","MTERF4",0.237931034482759,0,1
"6144","MTF2",1,0,1
"6145","MTFP1",0.433333333333333,Inf,1
"6146","MTFR2",1,0,1
"6147","MTG1",0.255056179775281,0,1
"6148","MTHFD1L",0.433333333333333,Inf,1
"6149","MTHFD2",0.433333333333333,Inf,1
"6150","MTHFR",1,1.31381951940108,1
"6151","MTHFSD",1,0.647765169260659,1
"6152","MTIF2",0.500564971751412,0,1
"6153","MTIF3",0.433333333333333,Inf,1
"6154","MTM1",0.500564971751412,0,1
"6155","MTMR10",1,0,1
"6156","MTMR11",0.18361581920904,Inf,1
"6157","MTMR12",0.500564971751412,0,1
"6158","MTMR2",0.433333333333333,Inf,1
"6159","MTMR4",0.500564971751412,0,1
"6160","MTMR7",1,1.31381951940108,1
"6161","MTNR1A",1,0,1
"6162","MTNR1B",1,1.31381951940108,1
"6163","MTOR",0.0369236754407337,0,1
"6164","MTPAP",0.433333333333333,Inf,1
"6165","MTR",0.500564971751412,0,1
"6166","MTREX",0.500564971751412,0,1
"6167","MTRR",0.433333333333333,Inf,1
"6168","MTSS1",1,0.647765169260659,1
"6169","MTSS2",0.500564971751412,0,1
"6170","MTUS1",0.57673646578141,2.67317690398778,1
"6171","MTUS2",1,0.647765169260659,1
"6172","MTUS2-AS1",1,0,1
"6173","MTX1",1,0,1
"6174","MUC1",1,0,1
"6175","MUC12",0.0559616821005527,0.570168748517568,1
"6176","MUC15",1,0,1
"6177","MUC16",0.0990149146194086,0.875720888840698,1
"6178","MUC17",0.696458000052661,0.957686612293182,1
"6179","MUC19",0.765263038786808,1.01579904115891,1
"6180","MUC2",0.805703067538883,1.16941557856702,1
"6181","MUC20",1,1.04840281710727,1
"6182","MUC20P1",0.652735649793662,1.99868115647313,1
"6183","MUC21",0.459726925493394,0.868402591985133,1
"6184","MUC22",6.0711740574428e-06,0.261019153486638,0.0176382784303857
"6185","MUC3A",0.545089834390009,0.966444717512794,1
"6186","MUC4",0.0324982102572434,0.916990255148114,1
"6187","MUC5AC",0.74401720898993,1.08712638417685,1
"6188","MUC5B",0.000772067276053894,0.415839437215084,0.747682817918525
"6189","MUC6",0.0118875939057441,0.85282064688511,1
"6190","MUCL1",0.18361581920904,Inf,1
"6191","MUCL3",0.0788532477001161,1.79113141721696,1
"6192","MUL1",1,0,1
"6193","MUS81",0.255056179775281,0,1
"6194","MUSK",0.500564971751412,0,1
"6195","MUTYH",0.8411035803203,1.12573683663816,1
"6196","MVB12A",1,0,1
"6197","MVP",1,0,1
"6198","MX2",1,0.647765169260659,1
"6199","MXRA5",0.255056179775281,0,1
"6200","MXRA5Y",1,0.647765169260659,1
"6201","MXRA8",1,0.647765169260659,1
"6202","MYB",0.255056179775281,0,1
"6203","MYBBP1A",1,1.31381951940108,1
"6204","MYBPC3",0.129990724760194,0,1
"6205","MYBPH",0.433333333333333,Inf,1
"6206","MYBPHL",1,0,1
"6207","MYC",0.500564971751412,0,1
"6208","MYCBP",1,0,1
"6209","MYCBP2",1,0,1
"6210","MYCN",0.255056179775281,0,1
"6211","MYG1",0.500564971751412,0,1
"6212","MYH10",0.38914945626355,0.318510228240838,1
"6213","MYH11",0.18117341729333,2.70306084380464,1
"6214","MYH13",0.630252544820542,0.42475024515409,1
"6215","MYH14",0.255056179775281,0,1
"6216","MYH15",0.255056179775281,0,1
"6217","MYH16",0.500564971751412,0,1
"6218","MYH3",0.38914945626355,0.318510228240838,1
"6219","MYH4",1,0,1
"6220","MYH6",0.57673646578141,2.67317690398778,1
"6221","MYH7",0.433333333333333,Inf,1
"6222","MYH7B",0.63228410008071,0.427597555272113,1
"6223","MYH8",1,0.647765169260659,1
"6224","MYH9",0.697450932577125,0.506709253835245,1
"6225","MYL4",0.564532019704434,2.80646429221781,1
"6226","MYL5",1,0,1
"6227","MYL6",0.500564971751412,0,1
"6228","MYL6B",1,1.31381951940108,1
"6229","MYL7",0.433333333333333,Inf,1
"6230","MYL9",0.433333333333333,Inf,1
"6231","MYLK",0.652735649793662,1.99868115647313,1
"6232","MYLK2",0.500564971751412,0,1
"6233","MYLK3",1,0.647765169260659,1
"6234","MYMK",1,0,1
"6235","MYMX",0.255056179775281,0,1
"6236","MYO10",1,0.868549742946098,1
"6237","MYO15A",0.161772580142868,0.381313873368637,1
"6238","MYO15B",0.522660135196731,0.551094318245911,1
"6239","MYO16",0.500564971751412,0,1
"6240","MYO18A",0.795962843443916,1.22714247467215,1
"6241","MYO18B",0.18361581920904,Inf,1
"6242","MYO19",0.433333333333333,Inf,1
"6243","MYO1A",1,0,1
"6244","MYO1B",1,1.31381951940108,1
"6245","MYO1C",0.208899602358643,1.5087320708633,1
"6246","MYO1D",0.255056179775281,0,1
"6247","MYO1E",1,0,1
"6248","MYO1F",0.63228410008071,0.427597555272113,1
"6249","MYO1G",0.500564971751412,0,1
"6250","MYO1H",1,1.31381951940108,1
"6251","MYO3A",1,0,1
"6252","MYO3B",0.18361581920904,Inf,1
"6253","MYO5A",0.500564971751412,0,1
"6254","MYO5B",0.322434384805992,1.43560005496414,1
"6255","MYO5C",1,0.647765169260659,1
"6256","MYO6",1,1.31381951940108,1
"6257","MYO7A",0.697450932577125,0.506709253835245,1
"6258","MYO7B",0.142165308839756,0.210497471535796,1
"6259","MYO9A",1,0,1
"6260","MYO9B",1,0.980205724053487,1
"6261","MYOC",1,0,1
"6262","MYOD1",1,0,1
"6263","MYOF",1,0,1
"6264","MYOG",1,0,1
"6265","MYOM1",0.63228410008071,0.427597555272113,1
"6266","MYOM2",0.315039009954264,4.0561599044175,1
"6267","MYOM3",1,0.868549742946098,1
"6268","MYORG",0.500564971751412,0,1
"6269","MYOT",1,1.31381951940108,1
"6270","MYOZ1",0.500564971751412,0,1
"6271","MYOZ3",1,1.32043730154981,1
"6272","MYPN",1,0.647765169260659,1
"6273","MYPOP",0.500564971751412,0,1
"6274","MYRF",1,1.31381951940108,1
"6275","MYRIP",1,0,1
"6276","MYSM1",0.433333333333333,Inf,1
"6277","MYT1L",0.255056179775281,0,1
"6278","MYZAP",0.433333333333333,Inf,1
"6279","MZF1",0.35609462547625,1.63479416702882,1
"6280","MZF1-AS1",0.433333333333333,Inf,1
"6281","MZT1",0.18361581920904,Inf,1
"6282","MZT2A",0.174528570289888,0.391729500228615,1
"6283","N4BP1",1,0,1
"6284","N4BP2",1,1.31381951940108,1
"6285","N4BP2L1",1,0,1
"6286","NAA10",0.433333333333333,Inf,1
"6287","NAA11",1,0,1
"6288","NAA25",1,0,1
"6289","NAA40",1,0,1
"6290","NAA60",1,0,1
"6291","NAAA",0.433333333333333,Inf,1
"6292","NAALAD2",0.433333333333333,Inf,1
"6293","NAALADL1",0.500564971751412,0,1
"6294","NAALADL2",0.500564971751412,0,1
"6295","NAB1",1,0,1
"6296","NABP2",0.255056179775281,0,1
"6297","NACA",0.57673646578141,2.67317690398778,1
"6298","NACA4P",1,1.31381951940108,1
"6299","NACAD",0.53923001921683,1.22965301564371,1
"6300","NADK",0.18361581920904,Inf,1
"6301","NADSYN1",1,0,1
"6302","NAE1",1,0,1
"6303","NAF1",1,0,1
"6304","NAGA",1,0,1
"6305","NAGPA",0.63228410008071,0.427597555272113,1
"6306","NAGS",0.433333333333333,Inf,1
"6307","NAIPP4",1,0,1
"6308","NALCN",0.0329566854990584,Inf,1
"6309","NALF1",0.694321871299426,0.638230361509328,1
"6310","NALF2",1,1.31381951940108,1
"6311","NAMPT",0.433333333333333,Inf,1
"6312","NAMPTP1",1,0,1
"6313","NANOGP1",1,0,1
"6314","NANOGP4",0.131041985165742,0.168057003726965,1
"6315","NANOS3",0.433333333333333,Inf,1
"6316","NAP1L3",0.772985065593854,1.19374982873929,1
"6317","NAP1L6P",1,0,1
"6318","NAPA",1,0,1
"6319","NAPG",1,1.31381951940108,1
"6320","NAPSA",1,0,1
"6321","NAPSB",1,0,1
"6322","NARF",1,0,1
"6323","NARF-IT1",0.433333333333333,Inf,1
"6324","NARS1",1,0,1
"6325","NARS2",1,0,1
"6326","NAT10",0.630252544820542,0.42475024515409,1
"6327","NAT16",0.18361581920904,Inf,1
"6328","NAT2",1,1.31381951940108,1
"6329","NAT8B",1,0,1
"6330","NAT8L",1,0,1
"6331","NAV1",1,0.647765169260659,1
"6332","NAV2",0.82550944725434,0.826216465234524,1
"6333","NAV3",1,0.647765169260659,1
"6334","NAXE",0.630252544820542,0.42475024515409,1
"6335","NBAS",0.433333333333333,Inf,1
"6336","NBEA",0.57673646578141,2.67317690398778,1
"6337","NBEAL1",0.315039009954264,4.0561599044175,1
"6338","NBEAL2",0.142629163955864,0.179902031203606,1
"6339","NBL1",1,0,1
"6340","NBN",1,1.12498416628664,1
"6341","NBPF1",0.572549715119014,0.863979222323451,1
"6342","NBPF10",1,0,1
"6343","NBPF11",0.0103992133072181,0,1
"6344","NBPF12",0.825908739137053,1.09885419536674,1
"6345","NBPF14",1,0.644595148149946,1
"6346","NBPF15",1,0.858599598284639,1
"6347","NBPF19",0.419121375976588,1.57820792305625,1
"6348","NBPF20",1,1.32901056950411,1
"6349","NBPF25P",0.276831806112429,0.552880036389609,1
"6350","NBPF26",0.194767123181174,0.316393155184938,1
"6351","NBPF2P",0.433333333333333,Inf,1
"6352","NBPF3",0.18361581920904,Inf,1
"6353","NBPF8",0.393720738869188,0.555819572486432,1
"6354","NBPF9",0.792839149561319,0.767780521060455,1
"6355","NBR1",1,1.31381951940108,1
"6356","NCAM1",0.255056179775281,0,1
"6357","NCAM2",0.500564971751412,0,1
"6358","NCAN",0.500564971751412,0,1
"6359","NCAPD2",0.132095776163573,0,1
"6360","NCAPD3",0.433333333333333,Inf,1
"6361","NCAPG",1,0,1
"6362","NCAPH2",1,0.647765169260659,1
"6363","NCCRP1",1,0,1
"6364","NCDN",1,1.31381951940108,1
"6365","NCF1",1,1.31381951940108,1
"6366","NCF1B",0.433333333333333,Inf,1
"6367","NCF2",0.500564971751412,0,1
"6368","NCF4",0.57673646578141,2.67317690398778,1
"6369","NCKAP1",1,0,1
"6370","NCKAP1L",0.405322059786785,2.68789027334791,1
"6371","NCKAP5",0.57673646578141,2.67317690398778,1
"6372","NCKAP5L",1,0,1
"6373","NCKIPSD",0.433333333333333,Inf,1
"6374","NCL",0.255056179775281,0,1
"6375","NCLN",1,1.31381951940108,1
"6376","NCOA1",0.433333333333333,Inf,1
"6377","NCOA2",1,0,1
"6378","NCOA3",0.255056179775281,0,1
"6379","NCOA4",1,0.647765169260659,1
"6380","NCOA6",0.705480593036815,0.675881810030842,1
"6381","NCOR1",0.0623822907937572,3.62078969421114,1
"6382","NCOR2",1,0.778188502191049,1
"6383","NCR2",0.433333333333333,Inf,1
"6384","NCR3LG1",1,0,1
"6385","NCS1",1,0,1
"6386","NDC1",0.137748586024448,6.65569208171673,1
"6387","NDFIP1",0.103754789272031,0.161682370880048,1
"6388","NDNF",0.500564971751412,0,1
"6389","NDOR1",0.433333333333333,Inf,1
"6390","NDP",0.433333333333333,Inf,1
"6391","NDRG1",1,1.04807097324608,1
"6392","NDRG3",0.433333333333333,Inf,1
"6393","NDRG4",0.652735649793662,1.99868115647313,1
"6394","NDST1",0.403663288266358,2.7032721743157,1
"6395","NDST2",1,0,1
"6396","NDST3",0.433333333333333,Inf,1
"6397","NDUFA10",1,0,1
"6398","NDUFA13",1,0,1
"6399","NDUFA3",1,1.31381951940108,1
"6400","NDUFA4L2",0.433333333333333,Inf,1
"6401","NDUFA6",0.433333333333333,Inf,1
"6402","NDUFA8",0.500564971751412,0,1
"6403","NDUFA9",0.433333333333333,Inf,1
"6404","NDUFS1",0.433333333333333,Inf,1
"6405","NDUFS2",1,0.647765169260659,1
"6406","NDUFS4",1,0,1
"6407","NDUFS8",1,1.31381951940108,1
"6408","NDUFV1-DT",0.500564971751412,0,1
"6409","NDUFV2",1,0.896233363306512,1
"6410","NDUFV2P1",0.500564971751412,0,1
"6411","NEB",0.36101500155389,0.480459283260051,1
"6412","NEBL",0.699197847213283,0.646250494836911,1
"6413","NECAB3",1,0,1
"6414","NECTIN1",0.196059113300493,0.20988169928113,1
"6415","NECTIN1-AS1",1,0,1
"6416","NECTIN2",1,0.91227863529486,1
"6417","NECTIN3",1,0,1
"6418","NECTIN3-AS1",1,0,1
"6419","NECTIN4",0.255056179775281,0,1
"6420","NEDD4",0.433333333333333,Inf,1
"6421","NEDD4L",1,0.634523665539318,1
"6422","NEDD9",1,0,1
"6423","NEFH",0.595391236769628,0.642136942261903,1
"6424","NEFL",0.500564971751412,0,1
"6425","NEFM",1,0,1
"6426","NEIL1",1,0.647765169260659,1
"6427","NEIL3",1,1.31689955794201,1
"6428","NEK1",1,0,1
"6429","NEK11",0.403663288266358,2.7032721743157,1
"6430","NEK2",0.433333333333333,Inf,1
"6431","NEK4",0.500564971751412,0,1
"6432","NEK6",0.57673646578141,2.67317690398778,1
"6433","NEK7",0.433333333333333,Inf,1
"6434","NEK8",1,1.31381951940108,1
"6435","NELFA",1,0,1
"6436","NELFB",1,1.31381951940108,1
"6437","NELFE",0.433333333333333,Inf,1
"6438","NELL1",0.0777919645897174,Inf,1
"6439","NENF",1,0,1
"6440","NEO1",0.433333333333333,Inf,1
"6441","NES",0.0223562055119219,9.74300314223441,1
"6442","NETO1",1,0.647765169260659,1
"6443","NETO2",1,0,1
"6444","NEU3",1,0,1
"6445","NEU4",0.161772580142868,0.381313873368637,1
"6446","NEURL1",1,0,1
"6447","NEURL1B",1,1.31381951940108,1
"6448","NEURL4",0.630252544820542,0.42475024515409,1
"6449","NEUROD2",1,0,1
"6450","NEUROD4",1,1.32043730154981,1
"6451","NEUROD6",0.500564971751412,0,1
"6452","NEUROG1",1,0,1
"6453","NEXMIF",0.255056179775281,0,1
"6454","NF1",0.166459087309028,0.691182282217572,1
"6455","NF2",0.505895503802164,0.755897597606587,1
"6456","NFASC",0.504034200437951,1.67315365219318,1
"6457","NFAT5",1,0.863240436763989,1
"6458","NFATC1",0.500564971751412,0,1
"6459","NFATC3",0.674529781952573,0.775330548328343,1
"6460","NFATC4",1,1.06436168069973,1
"6461","NFE2",0.255056179775281,0,1
"6462","NFE2L1",0.500564971751412,0,1
"6463","NFE2L2",0.161996281712815,5.611988457318,1
"6464","NFIA",0.433333333333333,Inf,1
"6465","NFIC",1,0,1
"6466","NFIX",1,1.3494126476559,1
"6467","NFKB1",1,1.31381951940108,1
"6468","NFKB2",0.500564971751412,0,1
"6469","NFKBIA",0.482435670645758,1.47106834377903,1
"6470","NFKBIB",0.433333333333333,Inf,1
"6471","NFKBIE",0.433333333333333,Inf,1
"6472","NFKBIZ",0.433333333333333,Inf,1
"6473","NFX1",1,0.867700776021095,1
"6474","NFYC",0.255056179775281,0,1
"6475","NFYC-AS1",0.433333333333333,Inf,1
"6476","NGDN",0.18361581920904,Inf,1
"6477","NGEF",0.255056179775281,0,1
"6478","NGFR",0.652735649793662,1.99868115647313,1
"6479","NGLY1",0.433333333333333,Inf,1
"6480","NGRN",1,0,1
"6481","NHEJ1",0.18361581920904,Inf,1
"6482","NHLRC3",0.433333333333333,Inf,1
"6483","NHP2",1,1.31381951940108,1
"6484","NHS",0.500564971751412,0,1
"6485","NHSL1",0.500564971751412,0,1
"6486","NHSL1-AS1",0.500564971751412,0,1
"6487","NHSL2",1,1.31381951940108,1
"6488","NIBAN1",1,0.647765169260659,1
"6489","NIBAN2",0.315039009954264,4.0561599044175,1
"6490","NICN1",0.433333333333333,Inf,1
"6491","NID1",1,1.31381951940108,1
"6492","NID2",1,0.647765169260659,1
"6493","NIF3L1",1,0,1
"6494","NIN",0.433333333333333,Inf,1
"6495","NINJ1",0.18361581920904,Inf,1
"6496","NINJ2",0.433333333333333,Inf,1
"6497","NINJ2-AS1",1,1.31381951940108,1
"6498","NINL",0.57673646578141,2.67317690398778,1
"6499","NIPA1",0.433333333333333,Inf,1
"6500","NIPAL2",1,0,1
"6501","NIPAL3",1,0,1
"6502","NIPAL4",1,0.647765169260659,1
"6503","NIPBL",0.0139619465536538,Inf,1
"6504","NIPSNAP2",0.433333333333333,Inf,1
"6505","NIPSNAP3B",1,0,1
"6506","NISCH",0.700494408216673,0.512315408940968,1
"6507","NIT2",1,0,1
"6508","NKAIN3",0.500564971751412,0,1
"6509","NKD1",0.500564971751412,0,1
"6510","NKD2",0.78541336707808,1.30094085996248,1
"6511","NKPD1",0.643908133864761,2.06114619375504,1
"6512","NKRF",0.500564971751412,0,1
"6513","NKTR",0.18361581920904,Inf,1
"6514","NKX1-1",1,0,1
"6515","NKX1-2",0.433333333333333,Inf,1
"6516","NKX2-3",1,1.32043730154981,1
"6517","NKX2-4",0.433333333333333,Inf,1
"6518","NKX2-5",1,1.32043730154981,1
"6519","NKX2-6",0.433333333333333,Inf,1
"6520","NKX3-1",0.18361581920904,Inf,1
"6521","NKX6-2",1,0,1
"6522","NLE1",0.433333333333333,Inf,1
"6523","NLGN2",1,1.31381951940108,1
"6524","NLGN3",1,0,1
"6525","NLGN4X",0.433333333333333,Inf,1
"6526","NLGN4Y",0.500564971751412,0,1
"6527","NLK",1,1.31381951940108,1
"6528","NLN",0.433333333333333,Inf,1
"6529","NLRC3",0.18361581920904,Inf,1
"6530","NLRC5",0.699197847213283,0.646250494836911,1
"6531","NLRP1",0.132095776163573,0,1
"6532","NLRP10",1,0,1
"6533","NLRP12",1,0,1
"6534","NLRP13",0.433333333333333,Inf,1
"6535","NLRP14",0.18361581920904,Inf,1
"6536","NLRP2",0.500564971751412,0,1
"6537","NLRP3",0.63228410008071,0.427597555272113,1
"6538","NLRP4",0.63228410008071,0.427597555272113,1
